Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
[191]    0.0    0.00    0.00       1         _ZNSt14_Function_base13_Base_managerIZN2cl4sycl6detail28get_reduction_kernel_atomicsILb1ELi1EZZ4mainENKUlRNS2_7handlerEE_clES6_EUlNS2_7nd_itemILi1EEERT_E_NS3_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS6_T1_T2_RKNS2_5rangeIXT0_EEERKNS2_8nd_rangeIXT0_EEEEUlS9_E_E21_M_not_empty_functionISR_EEbRKSA_ <cycle 1> [191]
                                   1             _ZNSt11_Tuple_implILm0EJN2cl4sycl6detail14reduction_implILb0EjLi1ESt4plusIjEEEZZ4mainENKUlRNS1_7handlerEE_clES8_EUlNS1_7nd_itemILi1EEERT_E_EEC2IS6_JSE_EvEEOSC_DpOT0_ <cycle 1> [183]
-----------------------------------------------
                0.00    0.00       1/1           hcf(unsigned int, unsigned int) [25]
[192]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>) [192]
-----------------------------------------------
                0.00    0.00       1/1           _ZN2cl4sycl6detail28get_reduction_kernel_atomicsILb1ELi1EZZ4mainENKUlRNS0_7handlerEE_clES4_EUlNS0_7nd_itemILi1EEERT_E_NS1_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS4_T1_T2_RKNS0_5rangeIXT0_EEERKNS0_8nd_rangeIXT0_EEE <cycle 1> [73]
[193]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1}>::_M_init_functor(std::_Any_data&, cl::sycl::detail::item_base&&, std::integral_constant<bool, true>) [193]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::back() [202]
[194]    0.0    0.00    0.00       1         std::__array_traits<unsigned long, 1ul>::_S_ref(unsigned long const (&) [1], unsigned long) [194]
                0.00    0.00       1/2           cl::sycl::accessor<int, 1, (cl::sycl::access::mode)2, (cl::sycl::access::target)1, (cl::sycl::access::placeholder)0>::accessor<cl::sycl::detail::aligned_mem::aligned_allocator, int, void>(cl::sycl::buffer<int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>&, cl::sycl::handler&, cl::sycl::property_list const&) [133]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<cl::sycl::memory_scope>::new_allocator(__gnu_cxx::new_allocator<cl::sycl::memory_scope> const&) [163]
[195]    0.0    0.00    0.00       1         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_swap(std::__shared_count<(__gnu_cxx::_Lock_policy)2>&) [195]
-----------------------------------------------
                0.00    0.00       1/1           cl::sycl::buffer<int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>::buffer(int*, cl::sycl::range<1> const&, cl::sycl::property_list const&) <cycle 3> [22]
[196]    0.0    0.00    0.00       1         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count() [196]
-----------------------------------------------
                0.00    0.00       1/1           cl::sycl::memory_order* std::__copy_move_a2<false, cl::sycl::memory_order*, cl::sycl::memory_order*>(cl::sycl::memory_order*, cl::sycl::memory_order*, cl::sycl::memory_order*) [151]
[197]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<cl::sycl::memory_order> >::select_on_container_copy_construction(std::allocator<cl::sycl::memory_order> const&) [197]
-----------------------------------------------
                0.00    0.00       1/1           cl::sycl::range<1>::operator cl::sycl::detail::index_array() const [138]
[198]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<cl::sycl::memory_scope> >::deallocate(std::allocator<cl::sycl::memory_scope>&, cl::sycl::memory_scope*, unsigned long) [198]
                0.00    0.00       1/7           __gnu_cxx::__normal_iterator<cl::sycl::device*, std::vector<cl::sycl::device, std::allocator<cl::sycl::device> > >::__normal_iterator(cl::sycl::device* const&) [96]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::vector(std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > const&) [43]
[199]    0.0    0.00    0.00       1         void std::allocator_traits<std::allocator<cl::sycl::memory_scope> >::construct<cl::sycl::memory_scope, cl::sycl::memory_scope>(std::allocator<cl::sycl::memory_scope>&, cl::sycl::memory_scope*, cl::sycl::memory_scope&&) [199]
-----------------------------------------------
                0.00    0.00       1/1           cl::sycl::detail::group_base::group_base<1>(cl::sycl::id<1>, cl::sycl::range<1>, cl::sycl::range<1>, cl::sycl::range<1>, cl::sycl::id<1>) [153]
[200]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::shared_ptr<cl::sycl::detail::property_base> > >::allocate(std::allocator<std::shared_ptr<cl::sycl::detail::property_base> >&, unsigned long) [200]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<cl::sycl::memory_order const*, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > > std::__miter_base<__gnu_cxx::__normal_iterator<cl::sycl::memory_order const*, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > > >(__gnu_cxx::__normal_iterator<cl::sycl::memory_order const*, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > >) [1040]
[201]    0.0    0.00    0.00       1         std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> >::vector(std::allocator<cl::sycl::memory_order> const&) [201]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<cl::sycl::detail::queue>::shared_ptr(decltype(nullptr)) [178]
[202]    0.0    0.00    0.00       1         std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::back() [202]
                0.00    0.00       1/1           std::__array_traits<unsigned long, 1ul>::_S_ref(unsigned long const (&) [1], unsigned long) [194]
-----------------------------------------------
                0.00    0.00       1/1           cl::sycl::id<1>::operator cl::sycl::detail::index_array() const [137]
[203]    0.0    0.00    0.00       1         std::vector<char, std::allocator<char> >::_M_default_initialize(unsigned long) [203]
                0.00    0.00       1/6           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [101]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [204]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [186]
                0.00    0.00       1/1           int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [207]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >::_M_default_initialize(unsigned long) [203]
[204]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [204]
                0.00    0.00       4/4           cl::sycl::nd_item<1>::get_group_range() const [114]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >::operator-(long) const [142]
[205]    0.0    0.00    0.00       1         std::function<void (cl::sycl::exception_list)>::~function() [205]
-----------------------------------------------
                0.00    0.00       1/1           cl::sycl::memory_order* std::__copy_move_a2<false, cl::sycl::memory_order*, cl::sycl::memory_order*>(cl::sycl::memory_order*, cl::sycl::memory_order*, cl::sycl::memory_order*) [151]
[206]    0.0    0.00    0.00       1         cl::sycl::memory_order* std::uninitialized_copy<cl::sycl::memory_order*, cl::sycl::memory_order*>(cl::sycl::memory_order*, cl::sycl::memory_order*, cl::sycl::memory_order*) [206]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<char, std::allocator<char> >::_M_default_initialize(unsigned long) [203]
[207]    0.0    0.00    0.00       1         int* std::__uninitialized_default_n_a<int*, unsigned long, int>(int*, unsigned long, std::allocator<int>&) [207]
                0.00    0.00       1/6           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [101]
                0.00    0.00       1/1           cl::sycl::nd_item<1>::get_local_range() const [168]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::vector(std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > const&) [43]
[208]    0.0    0.00    0.00       1         cl::sycl::memory_scope&& std::forward<cl::sycl::memory_scope>(std::remove_reference<cl::sycl::memory_scope>::type&) [208]
                0.00    0.00       1/4           std::back_insert_iterator<std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > > std::__set_intersection<__gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, std::back_insert_iterator<std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, std::back_insert_iterator<std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__ops::_Iter_less_iter) [122]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [187]
[209]    0.0    0.00    0.00       1         void std::_Destroy<char*, char>(char*, char*, std::allocator<char>&) [209]
                0.00    0.00       1/1           std::__shared_ptr<void, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<void, cl::sycl::detail::NullDeleter, void>(void*, cl::sycl::detail::NullDeleter) [190]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() [756]
[210]    0.0    0.00    0.00       1         void std::_Destroy<int*>(int*, int*) [210]
                0.00    0.00       1/1           cl::sycl::nd_item<1>::get_local_id() const [167]
-----------------------------------------------
                0.00    0.00       1/1           cl::sycl::detail::nd_range_base::nd_range_base(cl::sycl::detail::index_array, cl::sycl::detail::index_array, cl::sycl::detail::index_array) [303]
[211]    0.0    0.00    0.00       1         _ZZZZ4mainENKUlRN2cl4sycl7handlerEE_clES2_ENKUlNS0_7nd_itemILi1EEERT_E_clINS0_7reducerIjSt4plusIjEEEEEDaS5_S7_ENKUljjE_clEjj [211]
-----------------------------------------------
                0.00    0.00       1/1           _ZN2cl4sycl6detail13extract_tupleILm1ENS1_8identityEJNS1_14reduction_implILb0EjLi1ESt4plusIjEEEZZ4mainENKUlRNS0_7handlerEE_clES9_EUlNS0_7nd_itemILi1EEERT_E_EEEDaSt5tupleIJDpT1_EET0_ [45]
[212]    0.0    0.00    0.00       1         __do_global_dtors_aux [212]
                0.00    0.00       1/1           cl::sycl::detail::nd_range_base::get_global_range() const [166]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2016 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [108] _GLOBAL__sub_I__Z3hcfjj [166] cl::sycl::detail::nd_range_base::get_global_range() const [193] std::_Function_base::_Base_manager<void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1}>::_M_init_functor(std::_Any_data&, cl::sycl::detail::item_base&&, std::integral_constant<bool, true>)
  [89] __static_initialization_and_destruction_0(int, int) [127] cl::sycl::detail::accessor_buffer_interface<unsigned int, 1, (cl::sycl::access::mode)2, (cl::sycl::access::target)3, (cl::sycl::access::placeholder)0>::linear_offset_from_buffer() const [146] std::_Function_base::_Base_manager<void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1}>::_M_clone(std::_Any_data&, {lambda(cl::sycl::detail::item_base&)#1} const&, std::integral_constant<bool, true>)
  [35] cl::sycl::amd_selector::amd_selector() [139] cl::sycl::info::param_traits<cl::sycl::info::device, (cl::sycl::info::device)89>::return_type cl::sycl::device::get_info<(cl::sycl::info::device)89>() const [194] std::__array_traits<unsigned long, 1ul>::_S_ref(unsigned long const (&) [1], unsigned long)
  [42] cl::sycl::info_convert<unsigned long*, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > >::cl_to_sycl(unsigned long*, unsigned long, unsigned int) [140] cl::sycl::nd_item<1>::get_group_id() const [121] std::__array_traits<unsigned long, 3ul>::_S_ref(unsigned long const (&) [3], unsigned long)
  [32] cl::sycl::info_convert<unsigned long*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >::cl_to_sycl(unsigned long*, unsigned long, unsigned int) [167] cl::sycl::nd_item<1>::get_local_id() const [195] std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_swap(std::__shared_count<(__gnu_cxx::_Lock_policy)2>&)
  [77] std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> > cl::sycl::get_sycl_info<cl::sycl::info::device, std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> >, unsigned long, 4195u, 18446744073709551615ul>(cl::sycl::opencl_info_base<cl::sycl::info::device>::cl_object const&, bool) [141] cl::sycl::nd_item<1>::get_global_id(unsigned int) const [196] std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count()
  [75] std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > cl::sycl::get_sycl_info<cl::sycl::info::device, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >, unsigned long, 4196u, 18446744073709551615ul>(cl::sycl::opencl_info_base<cl::sycl::info::device>::cl_object const&, bool) [114] cl::sycl::nd_item<1>::get_group_range() const [147] std::allocator_traits<std::allocator<cl::sycl::memory_order> >::deallocate(std::allocator<cl::sycl::memory_order>&, cl::sycl::memory_order*, unsigned long)
  [90] void cl::sycl::group_barrier<cl::sycl::group<1> >(cl::sycl::group<1>, cl::sycl::memory_scope) [168] cl::sycl::nd_item<1>::get_local_range() const [197] std::allocator_traits<std::allocator<cl::sycl::memory_order> >::select_on_container_copy_construction(std::allocator<cl::sycl::memory_order> const&)
 [109] cl::sycl::intel_selector::intel_selector() [169] cl::sycl::nd_item<1>::get_global_range() const [198] std::allocator_traits<std::allocator<cl::sycl::memory_scope> >::deallocate(std::allocator<cl::sycl::memory_scope>&, cl::sycl::memory_scope*, unsigned long)
 [110] cl::sycl::local_accessor<int, 1>::~local_accessor() [170] cl::sycl::kernel cl::sycl::program::get_kernel<TotientReductionLocal<int> >() const [199] void std::allocator_traits<std::allocator<cl::sycl::memory_scope> >::construct<cl::sycl::memory_scope, cl::sycl::memory_scope>(std::allocator<cl::sycl::memory_scope>&, cl::sycl::memory_scope*, cl::sycl::memory_scope&&)
 [102] cl::sycl::local_accessor<unsigned int, 1>::local_accessor(cl::sycl::local_accessor<unsigned int, 1> const&) [11] cl::sycl::nd_range<1>::get_group_range() const [66] std::allocator_traits<std::allocator<cl::sycl::device> >::deallocate(std::allocator<cl::sycl::device>&, cl::sycl::device*, unsigned long)
  [61] cl::sycl::event cl::sycl::queue::submit<main::{lambda(cl::sycl::handler&)#1}>(main::{lambda(cl::sycl::handler&)#1}) [92] cl::sycl::nd_range<1>::get_local_range() const [200] std::allocator_traits<std::allocator<std::shared_ptr<cl::sycl::detail::property_base> > >::allocate(std::allocator<std::shared_ptr<cl::sycl::detail::property_base> >&, unsigned long)
   [8] cl::sycl::queue::queue(cl::sycl::property_list const&) [115] cl::sycl::nd_range<1>::get_global_range() const [55] _ZNSt17_Function_handlerIFvRN2cl4sycl6detail12nd_item_baseEEZNS2_28get_reduction_kernel_atomicsILb1ELi1EZZ4mainENKUlRNS1_7handlerEE_clES8_EUlNS1_7nd_itemILi1EEERT_E_NS2_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS8_T1_T2_RKNS1_5rangeIXT0_EEERKNS1_8nd_rangeIXT0_EEEEUlSB_E_E9_M_invokeERKSt9_Any_dataS4_
 [152] cl::sycl::accessor<int, 1, (cl::sycl::access::mode)1, (cl::sycl::access::target)1, (cl::sycl::access::placeholder)0> cl::sycl::buffer<int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>::get_access<(cl::sycl::access::mode)1, (cl::sycl::access::target)1>(cl::sycl::handler&) [142] __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >::operator-(long) const [62] std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> >::vector(std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> >&&)
  [22] cl::sycl::buffer<int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>::buffer(int*, cl::sycl::range<1> const&, cl::sycl::property_list const&) [171] std::_Vector_base<std::shared_ptr<cl::sycl::detail::property_base>, std::allocator<std::shared_ptr<cl::sycl::detail::property_base> > >::_M_get_Tp_allocator() const [201] std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> >::vector(std::allocator<cl::sycl::memory_order> const&)
 [131] cl::sycl::buffer<int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>::buffer<std::array<int, 1ul> const, void>(std::array<int, 1ul> const&, cl::sycl::property_list const&) [172] std::array<unsigned long, 1ul>::operator[](unsigned long) const [128] std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::_S_max_size(std::allocator<cl::sycl::memory_scope> const&)
  [91] cl::sycl::buffer<unsigned int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>::buffer(unsigned int*, cl::sycl::range<1> const&, cl::sycl::property_list const&) [116] std::array<unsigned long, 3ul>::operator[](unsigned long) const [95] void std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::_M_realloc_insert<cl::sycl::memory_scope>(__gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, cl::sycl::memory_scope&&)
 [153] cl::sycl::detail::group_base::group_base<1>(cl::sycl::id<1>, cl::sycl::range<1>, cl::sycl::range<1>, cl::sycl::range<1>, cl::sycl::id<1>) [94] std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> >::_M_check_len(unsigned long, char const*) const [202] std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::back()
  [23] cl::sycl::detail::aligned_mem::aligned_allocator::~aligned_allocator() [100] std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::_M_check_len(unsigned long, char const*) const [148] std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::clear()
  [45] _ZN2cl4sycl6detail13extract_tupleILm1ENS1_8identityEJNS1_14reduction_implILb0EjLi1ESt4plusIjEEEZZ4mainENKUlRNS0_7handlerEE_clES9_EUlNS0_7nd_itemILi1EEERT_E_EEEDaSt5tupleIJDpT1_EET0_ [64] char* std::vector<char, std::allocator<char> >::_M_data_ptr<char>(char*) const [43] std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::vector(std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > const&)
 [111] cl::sycl::detail::reduction_impl<false, unsigned int, 1, std::plus<unsigned int> >::get_out_pointer(cl::sycl::accessor<unsigned int, 1, (cl::sycl::access::mode)2, (cl::sycl::access::target)1, (cl::sycl::access::placeholder)0>) [84] int* std::vector<int, std::allocator<int> >::_M_data_ptr<int>(int*) const [149] std::vector<char, std::allocator<char> >::_S_check_init_len(unsigned long, std::allocator<char> const&)
 [154] cl::sycl::local_accessor<unsigned int, 1> cl::sycl::detail::reduction_impl<false, unsigned int, 1, std::plus<unsigned int> >::get_rw_local_acc<unsigned int>(unsigned long, cl::sycl::handler&) [173] _ZNKSt9_Any_data9_M_accessIPZN2cl4sycl6detail28get_reduction_kernel_atomicsILb1ELi1EZZ4mainENKUlRNS2_7handlerEE_clES6_EUlNS2_7nd_itemILi1EEERT_E_NS3_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS6_T1_T2_RKNS2_5rangeIXT0_EEERKNS2_8nd_rangeIXT0_EEEEUlS9_E_EERKSA_v [203] std::vector<char, std::allocator<char> >::_M_default_initialize(unsigned long)
  [78] cl::sycl::detail::reduction_impl<false, unsigned int, 1, std::plus<unsigned int> >::get_user_storage() [174] void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1} const& std::_Any_data::_M_access<void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1}>() const [204] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
  [60] cl::sycl::detail::reduction_impl<false, unsigned int, 1, std::plus<unsigned int> >::reduction_impl<cl::sycl::detail::aligned_mem::aligned_allocator>(cl::sycl::buffer<unsigned int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>&, cl::sycl::handler&, std::plus<unsigned int>, cl::sycl::property_list const&) [87] std::type_info::operator==(std::type_info const&) const [150] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&)
  [79] _ZN2cl4sycl6detail14reduction_loopILb1ENS0_7reducerIjSt4plusIjEEEKZZ4mainENKUlRNS0_7handlerEE_clES8_EUlNS0_7nd_itemILi1EEERT_E_Li1EEEvRKNS0_5rangeIXT2_EEERT0_RKSB_RT1_ [175] std::allocator<int>::allocator(std::allocator<int> const&) [67] std::vector<int, std::allocator<int> >::_M_default_initialize(unsigned long)
 [155] cl::sycl::detail::accessor_common<int, 1, (cl::sycl::access::mode)2, (cl::sycl::access::target)3, (cl::sycl::access::placeholder)0>::~accessor_common() [56] std::allocator<int>::~allocator() [129] std::vector<int, std::allocator<int> >::data()
 [156] cl::sycl::detail::accessor_common<unsigned int, 1, (cl::sycl::access::mode)2, (cl::sycl::access::target)1, (cl::sycl::access::placeholder)0>::~accessor_common() [117] _ZNSt10_Head_baseILm1EZZ4mainENKUlRN2cl4sycl7handlerEE_clES3_EUlNS1_7nd_itemILi1EEERT_E_Lb1EEC2IS9_EEOS7_ [41] std::vector<int, std::allocator<int> >::vector(unsigned long, std::allocator<int> const&)
